ID,TANK,SPECIES,TREATMENT,AGE,GROWTH,TILE
5FN2-5_2,F,PCLI,NATURAL,13,1.14,5FN2-5
5FN2-5_3,F,PCLI,NATURAL,13,1.73,5FN2-5
5FN2-5_4,F,PCLI,NATURAL,13,1.8,5FN2-5
5FN2-5_5,F,PCLI,NATURAL,13,2.5,5FN2-5
5FS2-12_1,F,PCLI,SUNLIGHT,13,0.3,5FS2-12
5FS2-12_3,F,PCLI,SUNLIGHT,13,0.3,5FS2-12
5FS2-12_4,F,PCLI,SUNLIGHT,13,0.28,5FS2-12
5FS2-12_5,F,PCLI,SUNLIGHT,13,0.26,5FS2-12
5FS2-3_1,F,PCLI,SUNLIGHT,13,0.64,5FS2-3
5FS2-3_2,F,PCLI,SUNLIGHT,13,0.68,5FS2-3
5FS2-3_3,F,PCLI,SUNLIGHT,13,0.42,5FS2-3
5FS2-3_4,F,PCLI,SUNLIGHT,13,0.31,5FS2-3
5FS2-3_5,F,PCLI,SUNLIGHT,13,0.4,5FS2-3
6FB2-1_3,F,PCLI,BLUE,13,0.32,6FB2-1
6FB2-1_4,F,PCLI,BLUE,13,0.62,6FB2-1
6FB2-1_5,F,PCLI,BLUE,13,1.01,6FB2-1
6FB2-1_6,F,PCLI,BLUE,13,0.85,6FB2-1
6FN2-2_4,F,PCLI,NATURAL,13,0.24,6FN2-2
6FN2-2_6,F,PCLI,NATURAL,13,0.39,6FN2-2
6FS2-3_1,F,PCLI,SUNLIGHT,13,0.19,6FS2-3
6FS2-3_2,F,PCLI,SUNLIGHT,13,0.17,6FS2-3
6FS2-3_3,F,PCLI,SUNLIGHT,13,0.38,6FS2-3
6FS2-3_4,F,PCLI,SUNLIGHT,13,0.29,6FS2-3
6FS2-3_5,F,PCLI,SUNLIGHT,13,0.16,6FS2-3
6FS2-3_6,F,PCLI,SUNLIGHT,13,0.28,6FS2-3
7FB2-4_1,F,PCLI,BLUE,13,0.89,7FB2-4
7FB2-4_2,F,PCLI,BLUE,13,0.36,7FB2-4
7FB2-4_3,F,PCLI,BLUE,13,0.97,7FB2-4
7FB2-4_4,F,PCLI,BLUE,13,1.98,7FB2-4
7FB2-4_5,F,PCLI,BLUE,13,1.78,7FB2-4
7FB2-4_6,F,PCLI,BLUE,13,0.64,7FB2-4
7FB2-4_7,F,PCLI,BLUE,13,2.63,7FB2-4
7FN2-1_3,F,PCLI,NATURAL,13,0.63,7FN2-1
7FN2-1_4,F,PCLI,NATURAL,13,1.54,7FN2-1
7FN2-1_5,F,PCLI,NATURAL,13,1.02,7FN2-1
7FN2-1_6,F,PCLI,NATURAL,13,0.49,7FN2-1
7FN2-1_7,F,PCLI,NATURAL,13,0.35,7FN2-1
7FS2-3_1,F,PCLI,SUNLIGHT,13,0.65,7FS2-3
7FS2-3_2,F,PCLI,SUNLIGHT,13,0.53,7FS2-3
7FS2-3_3,F,PCLI,SUNLIGHT,13,0.48,7FS2-3
7FS2-3_4,F,PCLI,SUNLIGHT,13,0.57,7FS2-3
7FS2-3_5,F,PCLI,SUNLIGHT,13,0.56,7FS2-3
7FS2-3_6,F,PCLI,SUNLIGHT,13,0.14,7FS2-3
7FS2-3_7,F,PCLI,SUNLIGHT,13,0.24,7FS2-3
3FB2-4_1,F,PCLI,BLUE,14,0.44,3FB2-4
3FB2-4_2,F,PCLI,BLUE,14,0.67,3FB2-4
3FB2-7_1,F,PCLI,BLUE,14,0.5,3FB2-7
3FB2-7_2,F,PCLI,BLUE,14,0.29,3FB2-7
3FB2-7_3,F,PCLI,BLUE,14,0.28,3FB2-7
3FN2-10_1,F,PCLI,NATURAL,14,0.38,3FN2-10
3FN2-10_2,F,PCLI,NATURAL,14,0.12,3FN2-10
3FN2-10_3,F,PCLI,NATURAL,14,0.91,3FN2-10
3FN2-8_2,F,PCLI,NATURAL,14,0.63,3FN2-8
3FN2-8_3,F,PCLI,NATURAL,14,0.73,3FN2-8
3FS2-11_1,F,PCLI,SUNLIGHT,14,1.82,3FS2-11
3FS2-11_2,F,PCLI,SUNLIGHT,14,0.45,3FS2-11
3FS2-11_3,F,PCLI,SUNLIGHT,14,0.19,3FS2-11
3FS2-9_1,F,PCLI,SUNLIGHT,14,0.31,3FS2-9
3FS2-9_2,F,PCLI,SUNLIGHT,14,0.25,3FS2-9
3FS2-9_3,F,PCLI,SUNLIGHT,14,0.71,3FS2-9
4FB2-1_1,F,PCLI,BLUE,14,0.35,4FB2-1
4FB2-1_2,F,PCLI,BLUE,14,0.18,4FB2-1
4FB2-1_3,F,PCLI,BLUE,14,0.1,4FB2-1
4FB2-1_4,F,PCLI,BLUE,14,0.13,4FB2-1
4FB2-6_1,F,PCLI,BLUE,14,0.38,4FB2-6
4FB2-6_2,F,PCLI,BLUE,14,0.52,4FB2-6
4FB2-6_3,F,PCLI,BLUE,14,1.26,4FB2-6
4FB2-6_4,F,PCLI,BLUE,14,1.63,4FB2-6
4FN2-11_2,F,PCLI,NATURAL,14,0.28,4FN2-11
4FN2-11_3,F,PCLI,NATURAL,14,0.6,4FN2-11
4FN2-11_4,F,PCLI,NATURAL,14,0.94,4FN2-11
4FN2-7_1,F,PCLI,NATURAL,14,0.17,4FN2-7
4FN2-7_2,F,PCLI,NATURAL,14,0.67,4FN2-7
4FN2-7_3,F,PCLI,NATURAL,14,1.62,4FN2-7
4FN2-7_4,F,PCLI,NATURAL,14,1.36,4FN2-7
4FS2-12_1,F,PCLI,SUNLIGHT,14,0.99,4FS2-12
4FS2-12_2,F,PCLI,SUNLIGHT,14,0.29,4FS2-12
4FS2-12_4,F,PCLI,SUNLIGHT,14,1.07,4FS2-12
5FB2-1_1,F,PCLI,BLUE,14,0.81,5FB2-1
5FB2-1_3,F,PCLI,BLUE,14,0.4,5FB2-1
5FB2-1_4,F,PCLI,BLUE,14,0.28,5FB2-1
5FB2-1_5,F,PCLI,BLUE,14,0.41,5FB2-1
5FB2-11_2,F,PCLI,BLUE,14,0.64,5FB2-11
5FB2-11_3,F,PCLI,BLUE,14,0.41,5FB2-11
5FB2-11_4,F,PCLI,BLUE,14,0.64,5FB2-11
5FB2-11_5,F,PCLI,BLUE,14,0.32,5FB2-11
5FN2-10_1,F,PCLI,NATURAL,14,0.76,5FN2-10
5FN2-10_3,F,PCLI,NATURAL,14,0.57,5FN2-10
5FN2-10_4,F,PCLI,NATURAL,14,0.41,5FN2-10
5FN2-10_5,F,PCLI,NATURAL,14,0.57,5FN2-10
5FN2-5_1,F,PCLI,NATURAL,14,1.23,5FN2-5
5FN2-5_2,F,PCLI,NATURAL,14,0.78,5FN2-5
5FN2-5_3,F,PCLI,NATURAL,14,1.24,5FN2-5
5FN2-5_4,F,PCLI,NATURAL,14,1.31,5FN2-5
5FN2-5_5,F,PCLI,NATURAL,14,2.47,5FN2-5
5FS2-12_1,F,PCLI,SUNLIGHT,14,0.31,5FS2-12
5FS2-12_3,F,PCLI,SUNLIGHT,14,0.41,5FS2-12
5FS2-12_4,F,PCLI,SUNLIGHT,14,0.33,5FS2-12
5FS2-12_5,F,PCLI,SUNLIGHT,14,0.35,5FS2-12
5FS2-3_1,F,PCLI,SUNLIGHT,14,0.77,5FS2-3
5FS2-3_2,F,PCLI,SUNLIGHT,14,0.54,5FS2-3
5FS2-3_3,F,PCLI,SUNLIGHT,14,0.34,5FS2-3
5FS2-3_4,F,PCLI,SUNLIGHT,14,0.8,5FS2-3
5FS2-3_5,F,PCLI,SUNLIGHT,14,0.46,5FS2-3
6FB2-1_1,F,PCLI,BLUE,14,0.24,6FB2-1
6FB2-1_2,F,PCLI,BLUE,14,0.74,6FB2-1
6FB2-1_3,F,PCLI,BLUE,14,0.98,6FB2-1
6FB2-1_4,F,PCLI,BLUE,14,0.84,6FB2-1
6FB2-1_5,F,PCLI,BLUE,14,1.22,6FB2-1
6FB2-1_6,F,PCLI,BLUE,14,1,6FB2-1
6FN2-2_4,F,PCLI,NATURAL,14,0.21,6FN2-2
6FN2-2_6,F,PCLI,NATURAL,14,0.24,6FN2-2
6FS2-3_1,F,PCLI,SUNLIGHT,14,0.21,6FS2-3
6FS2-3_2,F,PCLI,SUNLIGHT,14,0.14,6FS2-3
6FS2-3_3,F,PCLI,SUNLIGHT,14,0.63,6FS2-3
6FS2-3_4,F,PCLI,SUNLIGHT,14,0.2,6FS2-3
6FS2-3_5,F,PCLI,SUNLIGHT,14,0.28,6FS2-3
6FS2-3_6,F,PCLI,SUNLIGHT,14,0.18,6FS2-3
7FB2-4_1,F,PCLI,BLUE,14,1.02,7FB2-4
7FB2-4_2,F,PCLI,BLUE,14,0.31,7FB2-4
7FB2-4_3,F,PCLI,BLUE,14,0.79,7FB2-4
7FB2-4_4,F,PCLI,BLUE,14,3.09,7FB2-4
7FB2-4_5,F,PCLI,BLUE,14,2.02,7FB2-4
7FB2-4_6,F,PCLI,BLUE,14,0.57,7FB2-4
7FB2-4_7,F,PCLI,BLUE,14,1.67,7FB2-4
7FN2-1_3,F,PCLI,NATURAL,14,0.64,7FN2-1
7FN2-1_4,F,PCLI,NATURAL,14,1.67,7FN2-1
7FN2-1_5,F,PCLI,NATURAL,14,1.02,7FN2-1
7FN2-1_7,F,PCLI,NATURAL,14,0.35,7FN2-1
7FS2-3_1,F,PCLI,SUNLIGHT,14,0.79,7FS2-3
7FS2-3_2,F,PCLI,SUNLIGHT,14,0.89,7FS2-3
7FS2-3_3,F,PCLI,SUNLIGHT,14,0.5,7FS2-3
7FS2-3_4,F,PCLI,SUNLIGHT,14,0.88,7FS2-3
7FS2-3_5,F,PCLI,SUNLIGHT,14,0.26,7FS2-3
7FS2-3_6,F,PCLI,SUNLIGHT,14,0.28,7FS2-3
7FS2-3_7,F,PCLI,SUNLIGHT,14,0.72,7FS2-3
6FB2-1_2,F,PCLI,BLUE,11,0.35,6FB2-1
6FB2-1_2,F,PCLI,BLUE,12,0.42,6FB2-1
6FB2-1_2,F,PCLI,BLUE,13,0.66,6FB2-1
